RespondentID,StartDate,EndDate,Age,AgeGroup,Ethnic,Sex,MilitaryServiceName,MilitaryRankShortName,CountryName,CurricNumber,CurricShortName,SchoolName,Site,DegreeLevel,Q1,Q2,Q3a,Q3b,Q3c,Q4a,Q4b,Q4c,Q4d,Q4e,Q4f,Q4g,Q4h,Q4i,Q4j,Q4k,Q4l,Q4m,Q5a,Q5b,Q5c,Q6a,Q6b,Q6c,Q7a,Q7b,Q7c,Q7d,Q7e,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q8g,Q8h,Q9a,Q9b,Q9c,Q9d,Q10a,Q10b,Q10c,Q10d,Q10e,Q10f,Q11a,Q11b,Q11c,Q11d,Q11e,Q11f,Q11g,Q11h,Q11i,Q12a,Q12b,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q14a,Q14b,Q14c,Q14d,Q15a,Q15b,Q15c,Q15d,Q15e,Q16,Q17,Q18a,Q18b,Q18c,Q19a,Q19b,Q19c,Q19d,Q19e,Q19f,Q19g,Q19h,Q19i,Q19j,Q20a,Q20b,Q20c,Q20d,Q20e,Q20f,Q20g,Q20h,Q20i,Q20j,Q21,Q22a,Q22b,Q22c,Q23,Q24a,Q24b,Q24c,Q25,Q26,Q27a,Q27b,Q27c,Q27d,Q28a,Q28b,Q28c,Q28d,Q28e,Q29,Q30,Q31a,Q31b,Q31c,Q31d,Q32,Q33,Q34,Q35,Q36,Q37,Q38
3063241584,2/10/14 21:35,2/10/14 21:49,36,36-40,White,M,USN,LT,United States of America,386,Network Operations and Technology,Graduate School of Operational and Information Sciences,NPS,Master,Yes,Yes,,,,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Strongly Agree,Somewhat Agree,Neither Agree or Disagree,Large Lecture Hall,Small Lecture Hall with Stadium Seating,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Somewhat Well,Somewhat Well,Very Well,Somewhat Well,Somewhat Well,Not At All,Somewhat Well,Very Well,Very Well,Not At All,Not At All,Very Well,Somewhat Well,The ability to record classroom lectures,,,,,,,Electronic typed or handwritten real-time notes (such as written on a tablet and projected to the front of classroom),,,,,,,,,,Previously recorded lectures prepared by professor,,Somewhat Disagree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Somewhat Agree,1,2,3,4,2,3,1,4,5,Frequently,N/A,,,,Email,SAKAI,,,,,,,,,,SAKAI,,,,,,,,,Yes,,,,Rarely,,Other methods such as Google Drive or Drop Box work better,,Yes,Root Hall,"Smartphone (examples include: iPhone, Android device)",,"Tablet (examples include: iPad, Windows Surface, Kindle, etc)",Laptop Computer,Somewhat Agree,Somewhat Agree,Neither Agree or Disagree,Somewhat Disagree,Somewhat Disagree,Most of my classes are with the same students.,Yes,Neither Agree or Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Advanced ( I use coding enough to know I am not a programmer),3
3063197711,2/10/14 21:16,2/10/14 21:39,30,20-30,White,M,USN,LT,United States of America,847,Manpower Systems Analysis,Graduate School of Business and Public Policy,NPS,Master,Yes,Yes,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Somewhat Agree,Strongly Agree,Strongly Agree,Large Lecture Hall,Traditional Style Classroom,Innovative Customizable Classroom,Somewhat Well,Somewhat Well,N/A,Somewhat Well,N/A,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Very Well,Somewhat Well,The ability to record classroom lectures,,,,,,Electronic Whiteboard (smart-board),Electronic typed or handwritten real-time notes (such as written on a tablet and projected to the front of classroom),Video Tele-Conference (VTC),,,,,,,Student-led group discussion,,,,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree or Disagree,Somewhat Agree,Neither Agree or Disagree,Neither Agree or Disagree,4,3,1,2,5,3,4,1,2,Frequently,N/A,,,,Email,SAKAI,,,,,,,,A physical paper copy,Email,SAKAI,,,,,Drop Box,,,A physical paper copy,Yes,,,,Rarely,,Other methods such as Google Drive or Drop Box work better,,Yes,Library,,,,Laptop Computer,Neither Agree or Disagree,Somewhat Agree,Somewhat Agree,Neither Agree or Disagree,Somewhat Agree,All of my classes are with the same students.,Yes,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Intermediate ( I am proficient in the technologies I own),7
3063197385,2/10/14 21:17,2/10/14 21:25,31,31-35,Asian American/Pacific Islander,M,USA,CPT,United States of America,362,Human Systems Integration,Graduate School of Operational and Information Sciences,NPS,Master,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Strongly Disagree,Strongly Agree,Strongly Agree,Traditional Style Classroom,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Innovative Customizable Classroom,Very Little,Somewhat Well,Somewhat Well,N/A,Not At All,Not At All,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,The ability to record classroom lectures,The ability to electronically write on whiteboards,The ability to project individual student laptops or other mobile device to screens throughout the classroom,,,,Electronic Whiteboard (smart-board),,,,,,,,,,,Previously recorded lectures prepared by professor,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,N/A,3,1,2,1,5,2,4,3,Every time,No,,Other methods such as Youtube work better,,Email,SAKAI,,,,,,,,A physical paper copy,Email,SAKAI,,,,,,,,A physical paper copy,Yes,,,,Never,,,I didn't know I had a personal drive,Yes,Glasgow Hall,"Smartphone (examples include: iPhone, Android device)",,,Laptop Computer,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Most of my classes are with the same students.,Yes,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Advanced ( I use coding enough to know I am not a programmer),7
3063194416,2/10/14 21:14,2/13/14 17:29,40,36-40,Asian American/Pacific Islander,M,USAF,Maj.,United States of America,682,"Far East, Southeast Asia, Pacific",School of International Graduate Studies,NPS,Master,No,Yes,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Somewhat Agree,Neither Agree or Disagree,Somewhat Agree,Small Lecture Hall with Stadium Seating,Traditional Style Classroom,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Somewhat Well,Somewhat Well,N/A,N/A,N/A,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,N/A,Very Little,,,The ability to project individual student laptops or other mobile device to screens throughout the classroom,,,,,,,,,,,,,,,,Peer mentoring (stronger students help teach weaker students),Neither Agree or Disagree,Strongly Disagree,Somewhat Disagree,Neither Agree or Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,2,3,1,4,3,4,5,1,2,Never,N/A,,,,Email,SAKAI,,Turnitin,,,,,,A physical paper copy,Email,,,,,,,,,,No,It is difficult to access,,,Sometimes,,,,Yes,Glasgow Hall,"Smartphone (examples include: iPhone, Android device)",,"Tablet (examples include: iPad, Windows Surface, Kindle, etc)",Laptop Computer,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Most of my classes are with the same students.,Yes,Somewhat Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Neither Agree or Disagree,Neither Agree or Disagree,Somewhat Agree,Advanced ( I use coding enough to know I am not a programmer),1
3063187391,2/10/14 21:13,2/10/14 21:18,39,36-40,White,M,USN,LT,United States of America,590,Electronic Systems Engineering,Graduate School of Engineering and Applied Sciences,NPS,Master,No,No,Lack of rooms and spaces to collaborate,,Facilities are not adequate for collaboration,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Traditional Style Classroom,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Small Lecture Hall with Stadium Seating,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,The ability to record classroom lectures,The ability to electronically write on whiteboards,The ability to project individual student laptops or other mobile device to screens throughout the classroom,The ability to video teleconference in the classroom,,,Electronic Whiteboard (smart-board),Electronic typed or handwritten real-time notes (such as written on a tablet and projected to the front of classroom),Video Tele-Conference (VTC),Printed materials,,,,,Professor-led group discussion,Student-led group discussion,"In-class professor-led practical exercises (programming labs, physical labs, etc.)",Previously recorded lectures prepared by professor,Peer mentoring (stronger students help teach weaker students),Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,1,2,3,4,3,4,1,2,5,Every time,No,,Other methods such as Youtube work better,,,SAKAI,,,,,,,,,Email,,,,,,Drop Box,Google Drive,,,No,,Other methods such as Google Drive or Drop Box work better,Every professor has a different SAKAI layout and it's confusing,Often,,,,Yes,Spanagel Hall,"Smartphone (examples include: iPhone, Android device)",,,,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Most of my classes are with the same students.,Yes,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Advanced ( I use coding enough to know I am not a programmer),10+
3063163304,2/10/14 21:03,2/10/14 21:13,34,31-35,White,M,USMC,Capt,United States of America,370,Information Systems & Technology,Graduate School of Operational and Information Sciences,NPS,Master,Yes,Yes,,,,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Neither Agree or Disagree,Neither Agree or Disagree,Somewhat Agree,Small Lecture Hall with Stadium Seating,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Innovative Customizable Classroom,Very Well,Very Well,Very Well,Not At All,N/A,Somewhat Well,Very Well,Somewhat Well,Very Well,Somewhat Well,Very Little,Very Well,Not At All,,The ability to electronically write on whiteboards,,,,,Electronic Whiteboard (smart-board),,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,2,1,3,4,1,4,5,2,3,Never,N/A,,,,,SAKAI,,,,,,,,,,SAKAI,,,,,,,,,Yes,,,,Often,,,,No,,,,"Tablet (examples include: iPad, Windows Surface, Kindle, etc)",Laptop Computer,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Most of my classes are with the same students.,Yes,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Intermediate ( I am proficient in the technologies I own),3
3063161877,2/10/14 21:02,2/10/14 21:14,32,31-35,White,M,USN,LT,United States of America,373,Meteorology and Oceanography (METOC),Graduate School of Engineering and Applied Sciences,NPS,Master,Yes,No,Lack of rooms and spaces to collaborate,Posted schedules on classrooms not accurate,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Somewhat Agree,Somewhat Agree,Strongly Agree,Traditional Style Classroom,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Innovative Customizable Classroom,Somewhat Well,Very Well,Very Well,Somewhat Well,N/A,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Very Well,Somewhat Well,Very Well,Somewhat Well,The ability to record classroom lectures,,The ability to project individual student laptops or other mobile device to screens throughout the classroom,,,,Electronic Whiteboard (smart-board),Electronic typed or handwritten real-time notes (such as written on a tablet and projected to the front of classroom),,,,,,,,,"In-class professor-led practical exercises (programming labs, physical labs, etc.)",Previously recorded lectures prepared by professor,,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,3,4,2,1,1,4,3,5,2,Frequently,N/A,,,,Email,SAKAI,,,,,Drop Box,,,,,,,,,,Drop Box,,,,No,,,Every professor has a different SAKAI layout and it's confusing,Often,,,,N/A (I do not use the wireless network on NPS),,,,,,,,,,,Most of my classes are with the same students.,Yes,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Advanced ( I use coding enough to know I am not a programmer),4
3063160167,2/10/14 21:02,2/10/14 21:11,31,31-35,White,M,USN,LT,United States of America,373,Meteorology and Oceanography (METOC),Graduate School of Engineering and Applied Sciences,NPS,Master,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Somewhat Agree,Neither Agree or Disagree,Somewhat Agree,Small Lecture Hall with Stadium Seating,Small Lecture Hall with Stadium Seating,Small Lecture Hall with Stadium Seating,Somewhat Well,Somewhat Well,Very Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,Very Well,Very Well,Somewhat Well,Very Little,Somewhat Well,Somewhat Well,,The ability to electronically write on whiteboards,The ability to project individual student laptops or other mobile device to screens throughout the classroom,,,,Electronic Whiteboard (smart-board),Electronic typed or handwritten real-time notes (such as written on a tablet and projected to the front of classroom),Video Tele-Conference (VTC),,,,,,,,,,,Somewhat Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,4,3,1,2,3,5,4,2,1,Frequently,N/A,,,,Email,SAKAI,,,,Professor's Web Site,,,,,Email,SAKAI,,,,,,,,,Yes,,,,Often,,,,No,,"Smartphone (examples include: iPhone, Android device)",,"Tablet (examples include: iPad, Windows Surface, Kindle, etc)",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most of my classes are with the same students.,No,Neither Agree or Disagree,Somewhat Agree,Neither Agree or Disagree,Neither Agree or Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree or Disagree,Intermediate ( I am proficient in the technologies I own),2
3063157781,2/10/14 21:01,2/10/14 21:26,28,20-30,White,M,USN,LT,United States of America,386,Network Operations and Technology,Graduate School of Operational and Information Sciences,NPS,Master,Yes,Yes,,,,No,,,,,Yes,Yes,No,,,No,,,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Small Lecture Hall with Stadium Seating,Innovative Customizable Classroom,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Very Little,Very Well,Not At All,Somewhat Well,Not At All,Very Little,Very Little,Somewhat Well,Very Well,Very Well,Not At All,Very Well,Not At All,,,,,,Chalkboard/Whiteboard,,Electronic typed or handwritten real-time notes (such as written on a tablet and projected to the front of classroom),,,,,,Lecture accompanied by chalkboard/whiteboard notes,,,"In-class professor-led practical exercises (programming labs, physical labs, etc.)",,Peer mentoring (stronger students help teach weaker students),Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,N/A,1,2,3,2,4,5,1,3,Never,N/A,,,,Email,SAKAI,,,Wiki page,,,,,A physical paper copy,,SAKAI,,,,,,Google Drive,,,No,,Other methods such as Google Drive or Drop Box work better,Every professor has a different SAKAI layout and it's confusing,Never,,Other methods such as Google Drive or Drop Box work better,I didn't know I had a personal drive,No,,,,,Laptop Computer,Strongly Agree,Somewhat Disagree,Strongly Agree,Neither Agree or Disagree,Somewhat Agree,Most of my classes are with the same students.,No,Neither Agree or Disagree,Somewhat Disagree,Neither Agree or Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Expert ( I am fluent in more than one coding language),2
3063148498,2/10/14 20:29,2/10/14 21:16,29,20-30,White,M,USMC,Capt,United States of America,681,"Middle East, South Asia, Sub-Saharan Africa",School of International Graduate Studies,NPS,Master,Yes,Yes,,,,No,No,No,No,No,Yes,Yes,,No,Yes,Yes,No,No,Strongly Agree,Somewhat Disagree,Somewhat Agree,Large Lecture Hall,Small Lecture Hall with Stadium Seating,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Very Well,Somewhat Well,Somewhat Well,Very Well,Very Little,Very Little,Very Well,Somewhat Well,Somewhat Well,Somewhat Well,Somewhat Well,N/A,Somewhat Well,The ability to record classroom lectures,,,,,,Electronic Whiteboard (smart-board),,,,,,,,,Student-led group discussion,,Previously recorded lectures prepared by professor,Peer mentoring (stronger students help teach weaker students),Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree or Disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,2,1,4,3,2,3,4,1,5,Seldom,N/A,,,,Email,SAKAI,,,,,,,,A physical paper copy,Email,SAKAI,,,,,,Google Drive,,,No,,,,Often,,,,No,,"Smartphone (examples include: iPhone, Android device)",,"Tablet (examples include: iPad, Windows Surface, Kindle, etc)",Laptop Computer,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Some of my classes are with the same students.,,Strongly Agree,Somewhat Agree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Intermediate ( I am proficient in the technologies I own),7
3063123956,2/10/14 20:47,2/10/14 21:02,44,41+,White,M,USN,CDR,United States of America,234,Defense Energy Certificate,Provost Oversight,NPS,Certificate,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Somewhat Disagree,Somewhat Agree,Strongly Agree,Small Lecture Hall with Stadium Seating,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Somewhat Well,Very Well,Very Well,Very Well,Very Little,Very Little,Somewhat Well,Very Well,Very Well,Very Well,Somewhat Well,Very Well,Very Little,,The ability to electronically write on whiteboards,The ability to project individual student laptops or other mobile device to screens throughout the classroom,,,,Electronic Whiteboard (smart-board),,,,,,,,,,"In-class professor-led practical exercises (programming labs, physical labs, etc.)",,,Somewhat Agree,Somewhat Agree,Neither Agree or Disagree,Neither Agree or Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,N/A,3,2,1,2,5,4,3,1,Seldom,Yes,,,,Email,SAKAI,,,,,,,,A physical paper copy,Email,SAKAI,,,,,,,,A physical paper copy,Yes,,,,Often,,,,Yes,,"Smartphone (examples include: iPhone, Android device)",,,Laptop Computer,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Some of my classes are with the same students.,No,Strongly Agree,Strongly Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Disagree,Somewhat Agree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Intermediate ( I am proficient in the technologies I own),10+
3063108737,2/10/14 20:42,2/10/14 20:52,40,36-40,Hispanic/Latinos,M,USMC,Maj,United States of America,682,"Far East, Southeast Asia, Pacific",School of International Graduate Studies,NPS,Master,Yes,Yes,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Neither Agree or Disagree,Strongly Agree,Somewhat Agree,Traditional Style Classroom,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Technology-Enhanced Active Learning (TEAL) Classroom with Circular Tables,Very Well,Not At All,Not At All,Not At All,Not At All,Not At All,Not At All,Very Well,Not At All,Very Little,Very Well,Somewhat Well,Somewhat Well,,,The ability to project individual student laptops or other mobile device to screens throughout the classroom,,,,,Electronic typed or handwritten real-time notes (such as written on a tablet and projected to the front of classroom),,,,,,,,Student-led group discussion,,,,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Strongly Agree,Somewhat Disagree,N/A,1,N/A,N/A,2,3,4,1,5,Never,N/A,,,,,SAKAI,,,,,,,,,,SAKAI,,,,,,,,,Yes,,,,Never,It is difficult to access,Other methods such as Google Drive or Drop Box work better,,No,,,,,Laptop Computer,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Some of my classes are with the same students.,Yes,Strongly Agree,Neither Agree or Disagree,Somewhat Agree,Neither Agree or Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Advanced ( I use coding enough to know I am not a programmer),3
